order_id,product_id,quantity,unit_price,line_total
ord_1285,prd_29,1,292000.0,292000.0
ord_1285,prd_191,1,78000.0,78000.0
ord_1286,prd_29,1,292000.0,292000.0
ord_1287,prd_68,2,261000.0,522000.0
ord_1287,prd_29,1,292000.0,292000.0
ord_1288,prd_68,1,261000.0,261000.0
ord_1289,prd_68,1,261000.0,261000.0
ord_1290,prd_29,1,292000.0,292000.0
ord_1291,prd_68,3,261000.0,783000.0
ord_1292,prd_29,3,292000.0,876000.0
ord_1293,prd_29,2,292000.0,584000.0
ord_1293,prd_68,1,261000.0,261000.0
ord_1293,prd_191,2,78000.0,156000.0
ord_1294,prd_68,2,261000.0,522000.0
ord_1295,prd_68,1,261000.0,261000.0
ord_1296,prd_68,1,261000.0,261000.0
ord_1296,prd_29,3,292000.0,876000.0
ord_1297,prd_68,2,261000.0,522000.0
ord_1297,prd_29,1,292000.0,292000.0
ord_1298,prd_29,1,292000.0,292000.0
ord_1299,prd_29,1,292000.0,292000.0
ord_1299,prd_68,3,261000.0,783000.0
ord_1300,prd_68,1,261000.0,261000.0
ord_1301,prd_29,1,292000.0,292000.0
ord_1302,prd_68,1,261000.0,261000.0
ord_1303,prd_29,1,292000.0,292000.0
ord_1304,prd_29,3,292000.0,876000.0
ord_1305,prd_68,3,261000.0,783000.0
ord_1305,prd_29,3,292000.0,876000.0
ord_1306,prd_29,1,292000.0,292000.0
ord_1307,prd_68,2,261000.0,522000.0
ord_1307,prd_29,1,292000.0,292000.0
ord_1308,prd_29,1,292000.0,292000.0
ord_1309,prd_68,2,261000.0,522000.0
ord_1310,prd_68,1,261000.0,261000.0
ord_1310,prd_29,2,292000.0,584000.0
ord_1310,prd_191,1,78000.0,78000.0
ord_1311,prd_68,1,261000.0,261000.0
ord_1312,prd_29,1,292000.0,292000.0
ord_1312,prd_68,1,261000.0,261000.0
ord_1313,prd_29,1,292000.0,292000.0
ord_1313,prd_191,3,78000.0,234000.0
ord_1314,prd_29,1,292000.0,292000.0
ord_1315,prd_68,2,261000.0,522000.0
ord_1316,prd_29,3,292000.0,876000.0
ord_1316,prd_68,1,261000.0,261000.0
ord_1316,prd_83,3,175000.0,525000.0
ord_1317,prd_29,1,292000.0,292000.0
ord_1318,prd_29,3,292000.0,876000.0
ord_1319,prd_29,1,292000.0,292000.0
ord_1319,prd_68,1,261000.0,261000.0
ord_1320,prd_83,1,175000.0,175000.0
ord_1320,prd_68,2,261000.0,522000.0
ord_1320,prd_29,1,292000.0,292000.0
ord_1321,prd_29,3,292000.0,876000.0
ord_1322,prd_29,2,292000.0,584000.0
ord_1323,prd_68,1,261000.0,261000.0
ord_1323,prd_29,3,292000.0,876000.0
ord_1324,prd_29,2,292000.0,584000.0
ord_1325,prd_29,3,292000.0,876000.0
ord_1325,prd_68,1,261000.0,261000.0
ord_1326,prd_68,1,261000.0,261000.0
ord_1327,prd_29,20,5840000.0,5840000.0
ord_1327,prd_68,1,261000.0,261000.0
ord_1327,prd_40,1,179000.0,179000.0
ord_1328,prd_29,3,292000.0,876000.0
ord_1328,prd_68,1,261000.0,261000.0
ord_1328,prd_35,1,32000.0,32000.0
ord_1329,prd_29,1,292000.0,292000.0
ord_1330,prd_29,1,292000.0,292000.0
ord_1330,prd_68,1,261000.0,261000.0
ord_1331,prd_29,1,292000.0,292000.0
ord_1332,prd_29,2,292000.0,584000.0
ord_1333,prd_68,1,261000.0,261000.0
ord_1333,prd_29,1,292000.0,292000.0
ord_1334,prd_68,2,261000.0,522000.0
ord_1335,prd_29,1,292000.0,292000.0
ord_1336,prd_29,1,292000.0,292000.0
ord_1337,prd_29,1,292000.0,292000.0
ord_1338,prd_29,1,292000.0,292000.0
ord_1339,prd_29,1,292000.0,292000.0
ord_1340,prd_29,1,292000.0,292000.0
ord_1340,prd_68,1,261000.0,261000.0
ord_1341,prd_68,2,261000.0,522000.0
ord_1341,prd_29,3,292000.0,876000.0
ord_1342,prd_68,1,261000.0,261000.0
ord_1342,prd_29,3,292000.0,876000.0
ord_1342,prd_191,3,78000.0,234000.0
ord_1343,prd_29,-1,292000.0,292000.0
ord_1343,prd_68,2,261000.0,522000.0
ord_1344,prd_29,1,292000.0,292000.0
ord_1345,prd_29,1,292000.0,292000.0
ord_1346,prd_29,1,292000.0,292000.0
ord_1347,prd_29,2,292000.0,584000.0
ord_1348,prd_29,3,292000.0,876000.0
ord_1349,prd_29,1,292000.0,292000.0
ord_1349,prd_68,1,261000.0,261000.0
ord_1350,prd_29,2,292000.0,584000.0
ord_1351,prd_29,3,292000.0,876000.0
ord_1352,prd_68,1,261000.0,261000.0
ord_1353,prd_68,1,261000.0,261000.0
ord_1354,prd_68,2,261000.0,522000.0
ord_1355,prd_29,2,292000.0,584000.0
ord_1355,prd_68,2,261000.0,522000.0
ord_1356,prd_29,1,292000.0,292000.0
ord_1357,prd_29,1,292000.0,292000.0
ord_1358,prd_78,1,110000.0,110000.0
ord_1358,prd_68,2,261000.0,522000.0
ord_1359,prd_68,1,261000.0,261000.0
ord_1360,prd_29,2,292000.0,584000.0
ord_1360,prd_68,1,261000.0,261000.0
ord_1361,prd_29,3,292000.0,876000.0
ord_1362,prd_68,1,261000.0,261000.0
ord_1363,prd_29,1,292000.0,292000.0
ord_1364,prd_68,1,261000.0,261000.0
ord_1365,prd_29,1,292000.0,292000.0
ord_1365,prd_68,2,261000.0,522000.0
ord_1366,prd_29,1,292000.0,292000.0
ord_1367,prd_29,1,292000.0,292000.0
ord_1367,prd_68,1,261000.0,261000.0
ord_1368,prd_29,1,292000.0,292000.0
ord_1368,prd_68,1,261000.0,261000.0
ord_1369,prd_68,1,261000.0,261000.0
ord_1370,prd_29,1,292000.0,292000.0
ord_1371,prd_68,1,261000.0,261000.0
ord_1371,prd_6,1,64000.0,64000.0
ord_1372,prd_29,3,292000.0,876000.0
ord_1372,prd_68,3,261000.0,783000.0
ord_1373,prd_68,1,261000.0,261000.0
ord_1374,prd_29,2,292000.0,584000.0
ord_1374,prd_68,1,261000.0,261000.0
ord_1375,prd_29,1,292000.0,292000.0
ord_1376,prd_29,1,292000.0,292000.0
ord_1377,prd_29,2,292000.0,584000.0
ord_1378,prd_29,3,292000.0,876000.0
ord_1379,prd_29,2,292000.0,584000.0
ord_1379,prd_68,1,261000.0,261000.0
ord_1380,prd_68,1,261000.0,261000.0
ord_1380,prd_29,1,292000.0,292000.0
ord_1381,prd_68,1,261000.0,261000.0
ord_1381,prd_29,1,292000.0,292000.0
ord_1382,prd_29,1,292000.0,292000.0
ord_1382,prd_68,1,261000.0,261000.0
ord_1383,prd_68,3,261000.0,783000.0
ord_1384,prd_29,2,292000.0,584000.0
ord_1385,prd_68,1,261000.0,261000.0
ord_1385,prd_29,2,292000.0,584000.0
ord_1386,prd_29,1,292000.0,292000.0
ord_1386,prd_68,3,261000.0,783000.0
ord_1386,prd_191,3,78000.0,234000.0
ord_1387,prd_68,1,261000.0,261000.0
ord_1387,prd_29,1,292000.0,292000.0
ord_1388,prd_29,1,292000.0,292000.0
ord_1388,prd_68,3,261000.0,783000.0
ord_1389,prd_29,1,292000.0,292000.0
ord_1390,prd_29,1,292000.0,292000.0
ord_1391,prd_191,1,78000.0,78000.0
ord_1391,prd_68,2,261000.0,522000.0
ord_1392,prd_29,1,292000.0,292000.0
ord_1393,prd_68,1,261000.0,261000.0
ord_1393,prd_87,1,142000.0,142000.0
ord_1394,prd_68,1,261000.0,261000.0
ord_1394,prd_29,2,292000.0,584000.0
ord_1394,prd_83,2,175000.0,350000.0
ord_1395,prd_29,1,292000.0,292000.0
ord_1396,prd_29,1,292000.0,292000.0
ord_1397,prd_68,2,261000.0,522000.0
ord_1397,prd_29,1,292000.0,292000.0
ord_1398,prd_68,2,261000.0,522000.0
ord_1398,prd_29,1,292000.0,292000.0
ord_1399,prd_29,2,292000.0,584000.0
ord_1400,prd_29,2,292000.0,584000.0
ord_1400,prd_68,1,261000.0,261000.0
ord_1401,prd_29,1,292000.0,292000.0
ord_1402,prd_29,2,292000.0,584000.0
ord_1402,prd_68,2,261000.0,522000.0
ord_1403,prd_29,1,292000.0,292000.0
ord_1403,prd_68,2,261000.0,522000.0
ord_1403,prd_75,1,248000.0,248000.0
ord_1404,prd_68,1,261000.0,261000.0
ord_1404,prd_29,2,292000.0,584000.0
ord_1405,prd_29,3,292000.0,876000.0
ord_1406,prd_68,2,261000.0,522000.0
ord_1407,prd_29,1,292000.0,292000.0
ord_1407,prd_68,1,261000.0,261000.0
ord_1408,prd_191,1,78000.0,78000.0
ord_1408,prd_68,2,261000.0,522000.0
ord_1409,prd_29,1,292000.0,292000.0
ord_1410,prd_29,1,292000.0,292000.0
ord_1411,prd_68,1,261000.0,261000.0
ord_1411,prd_29,1,292000.0,292000.0
ord_1412,prd_29,3,292000.0,876000.0
ord_1413,prd_29,1,292000.0,292000.0
ord_1413,prd_68,1,261000.0,261000.0
ord_1414,prd_29,1,292000.0,292000.0
ord_1415,prd_68,2,261000.0,522000.0
ord_1415,prd_29,1,292000.0,292000.0
ord_1416,prd_29,1,292000.0,292000.0
ord_1416,prd_68,1,261000.0,261000.0
ord_1417,prd_68,2,261000.0,522000.0
ord_1418,prd_29,1,292000.0,292000.0
ord_1418,prd_68,2,261000.0,522000.0
ord_1418,prd_192,2,166000.0,332000.0
ord_1419,prd_29,1,292000.0,292000.0
ord_1420,prd_29,2,292000.0,584000.0
ord_1421,prd_29,1,292000.0,292000.0
ord_1421,prd_68,1,261000.0,261000.0
ord_1422,prd_83,2,175000.0,350000.0
ord_1423,prd_68,1,261000.0,261000.0
ord_1424,prd_29,1,292000.0,292000.0
ord_1425,prd_68,1,261000.0,261000.0
ord_1425,prd_29,1,292000.0,292000.0
ord_1426,prd_29,1,292000.0,292000.0
ord_1427,prd_29,1,292000.0,292000.0
ord_1427,prd_68,1,261000.0,261000.0
ord_1428,prd_83,1,175000.0,175000.0
ord_1429,prd_29,2,292000.0,584000.0
ord_1430,prd_68,2,261000.0,522000.0
ord_1431,prd_68,3,261000.0,783000.0
ord_1432,prd_68,1,261000.0,261000.0
ord_1432,prd_29,1,292000.0,292000.0
ord_1433,prd_29,1,292000.0,292000.0
ord_1433,prd_68,2,261000.0,522000.0
ord_1434,prd_68,3,261000.0,783000.0
ord_1434,prd_29,3,292000.0,876000.0
ord_1435,prd_29,2,292000.0,584000.0
ord_1435,prd_68,1,261000.0,261000.0
ord_1436,prd_29,2,292000.0,584000.0
ord_1437,prd_29,1,292000.0,292000.0
ord_1438,prd_29,1,292000.0,292000.0
ord_1438,prd_75,1,248000.0,248000.0
ord_1438,prd_68,3,261000.0,783000.0
ord_1439,prd_29,2,292000.0,584000.0
ord_1440,prd_68,1,261000.0,261000.0
ord_1441,prd_29,1,292000.0,292000.0
ord_1442,prd_68,2,261000.0,522000.0
ord_1442,prd_29,1,292000.0,292000.0
ord_1443,prd_29,1,292000.0,292000.0
ord_1443,prd_68,1,261000.0,261000.0
ord_1443,prd_78,1,110000.0,110000.0
ord_1444,prd_68,1,261000.0,261000.0
ord_1445,prd_83,-3,175000.0,525000.0
ord_1446,prd_29,2,292000.0,584000.0
ord_1447,prd_68,1,261000.0,261000.0
ord_1448,prd_29,1,292000.0,292000.0
ord_1449,prd_29,1,292000.0,292000.0
ord_1450,prd_68,1,261000.0,261000.0
ord_1451,prd_29,1,292000.0,292000.0
ord_1452,prd_29,1,292000.0,292000.0
ord_1453,prd_68,1,261000.0,261000.0
ord_1453,prd_29,2,292000.0,584000.0
ord_1454,prd_29,2,292000.0,584000.0
ord_1454,prd_68,3,261000.0,783000.0
ord_1455,prd_29,1,292000.0,292000.0
ord_1456,prd_29,1,292000.0,292000.0
ord_1457,prd_68,1,261000.0,261000.0
ord_1457,prd_29,1,292000.0,292000.0
ord_1458,prd_68,3,261000.0,783000.0
ord_1458,prd_29,1,292000.0,292000.0
ord_1459,prd_29,1,292000.0,292000.0
ord_1460,prd_122,1,176000.0,176000.0
ord_1461,prd_68,3,261000.0,783000.0
ord_1462,prd_29,1,292000.0,292000.0
ord_1463,prd_29,2,292000.0,584000.0
ord_1463,prd_68,-1,261000.0,261000.0
ord_1464,prd_68,1,261000.0,261000.0
ord_1465,prd_29,1,292000.0,292000.0
ord_1466,prd_29,2,292000.0,584000.0
ord_1467,prd_68,3,261000.0,783000.0
ord_1468,prd_29,1,292000.0,292000.0
ord_1469,prd_68,2,261000.0,522000.0
ord_1470,prd_68,1,261000.0,261000.0
ord_1471,prd_29,1,292000.0,292000.0
ord_1472,prd_191,3,78000.0,234000.0
ord_1472,prd_29,2,292000.0,584000.0
ord_1472,prd_68,1,261000.0,261000.0
ord_1473,prd_29,1,292000.0,292000.0
ord_1474,prd_29,2,292000.0,584000.0
ord_1475,prd_29,1,292000.0,292000.0
ord_1476,prd_68,1,261000.0,261000.0
ord_1476,prd_29,1,292000.0,292000.0
ord_1477,prd_29,2,292000.0,584000.0
ord_1478,prd_29,1,292000.0,292000.0
ord_1478,prd_68,1,261000.0,261000.0
ord_1478,prd_191,2,78000.0,156000.0
ord_1479,prd_29,1,292000.0,292000.0
ord_1480,prd_29,2,292000.0,584000.0
ord_1480,prd_68,1,261000.0,261000.0
ord_1480,prd_75,2,248000.0,496000.0
ord_1481,prd_29,1,292000.0,292000.0
ord_1481,prd_68,1,261000.0,261000.0
ord_1482,prd_68,1,261000.0,261000.0
ord_1483,prd_191,1,78000.0,78000.0
ord_1483,prd_29,1,292000.0,292000.0
ord_1484,prd_29,1,292000.0,292000.0
ord_1485,prd_68,1,261000.0,261000.0
ord_1486,prd_29,2,292000.0,584000.0
ord_1486,prd_68,2,261000.0,522000.0
ord_1487,prd_29,1,292000.0,292000.0
ord_1488,prd_29,2,292000.0,584000.0
ord_1488,prd_68,2,261000.0,522000.0
ord_1489,prd_29,2,292000.0,584000.0
ord_1489,prd_68,3,261000.0,783000.0
ord_1489,prd_191,1,78000.0,78000.0
ord_1490,prd_29,2,292000.0,584000.0
ord_1491,prd_68,1,261000.0,261000.0
ord_1492,prd_68,1,261000.0,261000.0
ord_1492,prd_29,1,292000.0,292000.0
ord_1493,prd_29,1,292000.0,292000.0
ord_1494,prd_68,1,261000.0,261000.0
ord_1495,prd_68,1,261000.0,261000.0
ord_1496,prd_29,2,292000.0,584000.0
ord_1496,prd_68,1,261000.0,261000.0
ord_1497,prd_68,3,261000.0,783000.0
ord_1498,prd_68,1,261000.0,261000.0
ord_1498,prd_29,2,292000.0,584000.0
ord_1499,prd_68,3,261000.0,783000.0
ord_1500,prd_29,1,292000.0,292000.0
ord_1501,prd_29,2,292000.0,584000.0
ord_1502,prd_29,1,292000.0,292000.0
ord_1502,prd_68,2,261000.0,522000.0
ord_1503,prd_29,1,292000.0,292000.0
ord_1503,prd_68,1,261000.0,261000.0
ord_1504,prd_68,2,261000.0,522000.0
ord_1505,prd_29,2,292000.0,584000.0
ord_1506,prd_29,1,292000.0,292000.0
ord_1506,prd_68,2,261000.0,522000.0
ord_1507,prd_29,2,292000.0,584000.0
ord_1508,prd_83,2,175000.0,350000.0
ord_1508,prd_68,2,261000.0,522000.0
ord_1508,prd_29,1,292000.0,292000.0
ord_1509,prd_68,3,261000.0,783000.0
ord_1510,prd_68,1,261000.0,261000.0
ord_1511,prd_68,2,261000.0,522000.0
ord_1512,prd_68,2,261000.0,522000.0
ord_1513,prd_68,1,261000.0,261000.0
ord_1514,prd_29,3,292000.0,876000.0
ord_1515,prd_29,1,292000.0,292000.0
ord_1516,prd_29,1,292000.0,292000.0
ord_1517,prd_68,1,261000.0,261000.0
ord_1518,prd_29,2,292000.0,584000.0
ord_1519,prd_29,2,292000.0,584000.0
ord_1520,prd_29,1,292000.0,292000.0
ord_1521,prd_29,1,292000.0,292000.0
ord_1521,prd_68,3,261000.0,783000.0
ord_1522,prd_68,1,261000.0,261000.0
ord_1522,prd_29,2,292000.0,584000.0
ord_1523,prd_29,3,292000.0,876000.0
ord_1524,prd_29,2,292000.0,584000.0
ord_1525,prd_68,1,261000.0,261000.0
ord_1526,prd_29,1,292000.0,292000.0
ord_1526,prd_68,1,261000.0,261000.0
ord_1527,prd_68,1,261000.0,261000.0
ord_1528,prd_29,1,292000.0,292000.0
ord_1529,prd_29,1,292000.0,292000.0
ord_1529,prd_68,1,261000.0,261000.0
ord_1529,prd_83,1,175000.0,175000.0
ord_1530,prd_29,3,292000.0,876000.0
ord_1530,prd_68,1,261000.0,261000.0
ord_1531,prd_68,1,261000.0,261000.0
ord_1532,prd_68,1,261000.0,261000.0
ord_1533,prd_29,2,292000.0,584000.0
ord_1533,prd_68,1,261000.0,261000.0
ord_1534,prd_29,1,292000.0,292000.0
ord_1535,prd_68,2,261000.0,522000.0
ord_1536,prd_29,1,292000.0,292000.0
ord_1537,prd_29,1,292000.0,292000.0
ord_1538,prd_29,2,292000.0,584000.0
ord_1539,prd_29,2,292000.0,584000.0
ord_1539,prd_68,2,261000.0,522000.0
ord_1539,prd_191,1,78000.0,78000.0
ord_1540,prd_29,1,292000.0,292000.0
ord_1540,prd_68,2,261000.0,522000.0
ord_1540,prd_191,2,78000.0,156000.0
ord_1541,prd_68,2,261000.0,522000.0
ord_1541,prd_29,1,292000.0,292000.0
ord_1542,prd_29,2,292000.0,584000.0
ord_1542,prd_68,2,261000.0,522000.0
ord_1543,prd_29,1,292000.0,292000.0
ord_1543,prd_68,1,261000.0,261000.0
ord_1544,prd_68,2,261000.0,522000.0
ord_1545,prd_29,1,292000.0,292000.0
ord_1546,prd_29,1,292000.0,292000.0
ord_1547,prd_29,1,292000.0,292000.0
ord_1548,prd_29,1,292000.0,292000.0
ord_1549,prd_29,1,292000.0,292000.0
ord_1549,prd_68,2,261000.0,522000.0
ord_1550,prd_29,2,292000.0,584000.0
ord_1550,prd_68,2,261000.0,522000.0
ord_1550,prd_191,2,78000.0,156000.0
ord_1551,prd_29,1,292000.0,292000.0
ord_1551,prd_68,1,261000.0,261000.0
ord_1551,prd_191,1,78000.0,78000.0
ord_1552,prd_68,1,261000.0,261000.0
ord_1552,prd_29,1,292000.0,292000.0
ord_1553,prd_29,2,292000.0,584000.0
ord_1554,prd_29,2,292000.0,584000.0
ord_1555,prd_29,3,292000.0,876000.0
ord_1555,prd_68,1,261000.0,261000.0
ord_1556,prd_29,1,292000.0,292000.0
ord_1557,prd_29,1,292000.0,292000.0
ord_1557,prd_68,3,261000.0,783000.0
ord_1557,prd_83,2,175000.0,350000.0
ord_1558,prd_29,1,292000.0,292000.0
ord_1559,prd_68,2,261000.0,522000.0
ord_1560,prd_29,2,292000.0,584000.0
ord_1561,prd_68,1,261000.0,261000.0
ord_1562,prd_68,2,261000.0,522000.0
ord_1563,prd_29,1,292000.0,292000.0
ord_1564,prd_29,1,292000.0,292000.0
ord_1565,prd_68,2,261000.0,522000.0
ord_1566,prd_29,1,292000.0,292000.0
ord_1567,prd_29,1,292000.0,292000.0
ord_1568,prd_29,1,292000.0,292000.0
ord_1569,prd_68,2,261000.0,522000.0
ord_1570,prd_29,2,292000.0,584000.0
ord_1571,prd_29,2,292000.0,584000.0
ord_1572,prd_68,2,261000.0,522000.0
ord_1573,prd_29,1,292000.0,292000.0
ord_1574,prd_68,1,261000.0,261000.0
ord_1575,prd_29,1,292000.0,292000.0
ord_1575,prd_68,2,261000.0,522000.0
ord_1575,prd_78,2,110000.0,220000.0
ord_1576,prd_29,1,292000.0,292000.0
ord_1577,prd_68,2,261000.0,522000.0
ord_1578,prd_29,1,292000.0,292000.0
ord_1578,prd_68,1,261000.0,261000.0
ord_1579,prd_29,2,292000.0,584000.0
ord_1580,prd_68,2,261000.0,522000.0
ord_1581,prd_29,2,292000.0,584000.0
ord_1581,prd_68,1,261000.0,261000.0
ord_1582,prd_29,1,292000.0,292000.0
ord_1583,prd_68,1,261000.0,261000.0
ord_1584,prd_29,3,292000.0,876000.0
ord_1584,prd_68,3,261000.0,783000.0
ord_1585,prd_29,2,292000.0,584000.0
ord_1585,prd_68,2,261000.0,522000.0
ord_1586,prd_29,1,292000.0,292000.0
ord_1586,prd_68,1,261000.0,261000.0
ord_1587,prd_29,1,292000.0,292000.0
ord_1587,prd_68,1,261000.0,261000.0
ord_1588,prd_29,1,292000.0,292000.0
ord_1588,prd_68,3,261000.0,783000.0
ord_1589,prd_29,3,292000.0,876000.0
ord_1590,prd_29,2,292000.0,584000.0
ord_1590,prd_68,2,261000.0,522000.0
ord_1591,prd_68,1,261000.0,261000.0
ord_1592,prd_68,1,261000.0,261000.0
ord_1593,prd_29,1,292000.0,292000.0
ord_1594,prd_29,1,292000.0,292000.0
ord_1594,prd_68,1,261000.0,261000.0
ord_1595,prd_68,1,261000.0,261000.0
ord_1596,prd_68,3,261000.0,783000.0
ord_1596,prd_191,1,78000.0,78000.0
ord_1596,prd_29,2,292000.0,584000.0
ord_1597,prd_68,1,261000.0,261000.0
ord_1598,prd_29,1,292000.0,292000.0
ord_1598,prd_68,2,261000.0,522000.0
ord_1599,prd_68,1,261000.0,261000.0
ord_1599,prd_29,2,292000.0,584000.0
ord_1600,prd_29,1,292000.0,292000.0
ord_1601,prd_29,1,292000.0,292000.0
ord_1601,prd_68,2,261000.0,522000.0
ord_1601,prd_83,2,175000.0,350000.0
ord_1602,prd_68,1,261000.0,261000.0
ord_1603,prd_29,2,292000.0,584000.0
ord_1604,prd_68,1,261000.0,261000.0
ord_1605,prd_29,1,292000.0,292000.0
ord_1605,prd_68,2,261000.0,522000.0
ord_1606,prd_68,1,261000.0,261000.0
ord_1606,prd_29,2,292000.0,584000.0
ord_1607,prd_29,1,292000.0,292000.0
ord_1607,prd_68,1,261000.0,261000.0
ord_1608,prd_68,1,261000.0,261000.0
ord_1608,prd_29,1,292000.0,292000.0
ord_1609,prd_29,1,292000.0,292000.0
ord_1609,prd_68,1,261000.0,261000.0
ord_1609,prd_191,2,78000.0,156000.0
ord_1610,prd_68,2,261000.0,522000.0
ord_1610,prd_29,1,292000.0,292000.0
ord_1611,prd_29,1,292000.0,292000.0
ord_1612,prd_68,1,261000.0,261000.0
ord_1612,prd_29,1,292000.0,292000.0
ord_1613,prd_68,1,261000.0,261000.0
ord_1613,prd_29,1,292000.0,292000.0
ord_1614,prd_68,2,261000.0,522000.0
ord_1615,prd_68,2,261000.0,522000.0
ord_1615,prd_29,1,292000.0,292000.0
ord_1616,prd_29,3,292000.0,876000.0
ord_1617,prd_29,1,292000.0,292000.0
ord_1617,prd_68,1,261000.0,261000.0
ord_1618,prd_68,1,261000.0,261000.0
ord_1619,prd_29,1,292000.0,292000.0
ord_1619,prd_68,3,261000.0,783000.0
ord_1620,prd_29,2,292000.0,584000.0
ord_1621,prd_68,1,261000.0,261000.0
ord_1622,prd_29,1,292000.0,292000.0
ord_1623,prd_68,2,261000.0,522000.0
ord_1623,prd_29,2,292000.0,584000.0
ord_1624,prd_68,3,261000.0,783000.0
ord_1625,prd_29,2,292000.0,584000.0
ord_1625,prd_68,1,261000.0,261000.0
ord_1626,prd_29,1,292000.0,292000.0
ord_1626,prd_68,2,261000.0,522000.0
ord_1626,prd_75,1,248000.0,248000.0
ord_1627,prd_29,2,292000.0,584000.0
ord_1627,prd_68,3,261000.0,783000.0
ord_1627,prd_191,2,78000.0,156000.0
ord_1628,prd_191,1,78000.0,78000.0
ord_1629,prd_29,3,292000.0,876000.0
ord_1629,prd_68,1,261000.0,261000.0
ord_1630,prd_68,2,261000.0,522000.0
ord_1630,prd_29,1,292000.0,292000.0
ord_1631,prd_29,2,292000.0,584000.0
ord_1632,prd_29,1,292000.0,292000.0
ord_1633,prd_68,2,261000.0,522000.0
ord_1633,prd_29,1,292000.0,292000.0
ord_1634,prd_29,3,292000.0,876000.0
ord_1635,prd_68,1,261000.0,261000.0
ord_1635,prd_29,1,292000.0,292000.0
ord_1636,prd_191,2,78000.0,156000.0
ord_1637,prd_68,1,261000.0,261000.0
ord_1637,prd_29,1,292000.0,292000.0
ord_1638,prd_29,2,292000.0,584000.0
ord_1639,prd_29,1,292000.0,292000.0
ord_1640,prd_29,2,292000.0,584000.0
ord_1641,prd_29,2,292000.0,584000.0
ord_1642,prd_29,3,292000.0,876000.0
ord_1643,prd_29,3,292000.0,876000.0
ord_1644,prd_68,1,261000.0,261000.0
ord_1644,prd_29,1,292000.0,292000.0
ord_1645,prd_29,1,292000.0,292000.0
ord_1645,prd_68,3,261000.0,783000.0
ord_1646,prd_68,2,261000.0,522000.0
ord_1647,prd_29,1,292000.0,292000.0
ord_1647,prd_68,1,261000.0,261000.0
ord_1648,prd_29,1,292000.0,292000.0
ord_1649,prd_68,3,261000.0,783000.0
ord_1649,prd_63,1,173000.0,173000.0
ord_1649,prd_29,1,292000.0,292000.0
ord_1650,prd_29,1,292000.0,292000.0
ord_1651,prd_29,1,292000.0,292000.0
ord_1652,prd_29,1,292000.0,292000.0
ord_1652,prd_68,1,261000.0,261000.0
ord_1653,prd_29,1,292000.0,292000.0
ord_1654,prd_68,60,5220000.0,15660000.0
ord_1655,prd_68,1,261000.0,261000.0
ord_1655,prd_29,2,292000.0,584000.0
ord_1655,prd_78,-1,110000.0,110000.0
ord_1656,prd_29,3,292000.0,876000.0
ord_1656,prd_68,1,261000.0,261000.0
ord_1657,prd_68,1,261000.0,261000.0
ord_1658,prd_68,2,261000.0,522000.0
ord_1659,prd_29,1,292000.0,292000.0
ord_1660,prd_29,2,292000.0,584000.0
ord_1660,prd_68,1,261000.0,261000.0
ord_1661,prd_29,1,292000.0,292000.0
ord_1662,prd_68,1,261000.0,261000.0
ord_1663,prd_68,1,261000.0,261000.0
ord_1663,prd_29,1,292000.0,292000.0
ord_1664,prd_29,1,292000.0,292000.0
ord_1665,prd_29,1,292000.0,292000.0
ord_1666,prd_29,2,292000.0,584000.0
ord_1666,prd_68,2,261000.0,522000.0
ord_1667,prd_29,1,292000.0,292000.0
ord_1668,prd_68,2,261000.0,522000.0
ord_1669,prd_29,2,292000.0,584000.0
ord_1670,prd_68,1,261000.0,261000.0
ord_1671,prd_29,1,292000.0,292000.0
ord_1672,prd_68,1,261000.0,261000.0
ord_1673,prd_68,1,261000.0,261000.0
ord_1673,prd_29,1,292000.0,292000.0
ord_1674,prd_29,1,292000.0,292000.0
ord_1674,prd_68,1,261000.0,261000.0
ord_1675,prd_68,1,261000.0,261000.0
ord_1676,prd_29,2,292000.0,584000.0
ord_1677,prd_29,2,292000.0,584000.0
ord_1678,prd_29,3,292000.0,876000.0
ord_1679,prd_29,2,292000.0,584000.0
ord_1680,prd_68,2,261000.0,522000.0
ord_1680,prd_29,2,292000.0,584000.0
ord_1680,prd_191,2,78000.0,156000.0
ord_1681,prd_29,1,292000.0,292000.0
ord_1681,prd_68,1,261000.0,261000.0
ord_1682,prd_68,1,261000.0,261000.0
ord_1683,prd_29,1,292000.0,292000.0
ord_1684,prd_68,1,261000.0,261000.0
ord_1685,prd_68,3,261000.0,783000.0
ord_1686,prd_68,2,261000.0,522000.0
ord_1686,prd_29,2,292000.0,584000.0
ord_1687,prd_29,2,292000.0,584000.0
ord_1687,prd_68,1,261000.0,261000.0
ord_1687,prd_75,1,248000.0,248000.0
ord_1688,prd_29,2,292000.0,584000.0
ord_1688,prd_68,1,261000.0,261000.0
ord_1689,prd_29,1,292000.0,292000.0
ord_1690,prd_29,1,292000.0,292000.0
ord_1690,prd_68,1,261000.0,261000.0
ord_1691,prd_29,1,292000.0,292000.0
ord_1691,prd_68,1,261000.0,261000.0
ord_1692,prd_29,1,292000.0,292000.0
ord_1693,prd_29,1,292000.0,292000.0
ord_1694,prd_68,1,261000.0,261000.0
ord_1695,prd_68,1,261000.0,261000.0
ord_1696,prd_68,1,261000.0,261000.0
ord_1696,prd_29,1,292000.0,292000.0
ord_1697,prd_29,1,292000.0,292000.0
