order_id,user_id,order_created_at,total_amount,payment_method,status,branch
ord_674,user_9,2024-10-29T06:55:50,584000.0,card,completed,JohnHuyện 
ord_675,user_596,26/09/2025 17:08:28,1162000.0,cash,completed,Huyện JohnQuận
ord_676,user_370,2025-09-01T11:45:26,78000.0,momo,completed,Thành phố JaneXã
ord_677,user_532,2024-11-19T01:52:09,522000.0,momo,completed,JaneQuận
ord_678,user_925,19/09/2024 02:25:31,845000.0,cash,completed,Thành phố JohnXã
ord_679,user_415,12-22-2024 01:18:34,292000.0,card,completed,JanePhường
ord_680,user_43,26/03/2024 18:31:11,814000.0,momo,completed,JaneThành phố
ord_681,user_724,09/11/2024 13:53:39,1398000.0,card,completed,Thành phố JanePhường
ord_682,user_569,06/06/2024 13:35:35,924000.0,vnpay,pending,JaneThị xã
ord_683,user_834,05-19-2024 22:00:27,522000.0,cash,completed,JaneThành phố
ord_684,user_730,2024-07-05T20:47:13,1184000.0,vnpay,completed,Thành phố JohnPhường
ord_685,user_517,21/01/2024 03:03:40,584000.0,vnpay,completed,Quận JanePhường
ord_686,user_284,2024-10-02T23:36:52,908000.0,momo,completed,JaneQuận
ord_687,user_69,30/09/2024 05:55:32,522000.0,vnpay,pending,JaneQuận
ord_688,user_992,06/02/2024 08:15:44,845000.0,vnpay,completed,JohnXã
ord_689,user_25,15/03/2024 11:41:46,261000.0,vnpay,completed,JanePhường
ord_690,user_470,29/06/2024 06:09:45,261000.0,vnpay,completed,JohnThị xã 
ord_691,user_920,06-04-2025 15:33:17,261000.0,cash,completed,Quận JohnXã
ord_692,user_821,2024-05-17T21:18:07,78000.0,cash,returned,Huyện JaneHuyện
ord_693,user_792,09-07-2024 13:27:40,292000.0,vnpay,completed,JohnThị xã 
ord_694,user_36,03-09-2025 23:46:57,814000.0,card,completed,JaneThị xã
ord_695,user_675,2025-09-01T23:18:57,292000.0,momo,completed,Quận JohnPhường
ord_696,user_231,2025-07-15T07:58:39,584000.0,momo,completed,JohnThành phố
ord_697,user_612,2025-09-23T00:41:07,261000.0,cash,completed,Huyện JohnXã 
ord_698,user_472,15/06/2025 07:27:17,631000.0,,completed,Huyện JohnHuyện
ord_699,user_638,02-21-2024 12:29:45,292000.0,vnpay,completed,JohnThị xã
ord_700,user_61,2025-03-10T03:26:24,584000.0,momo,completed,Huyện JohnHuyện
ord_701,user_61,05-17-2024 22:06:55,553000.0,vnpay,completed,Thị xã JaneThành phố 
ord_702,user_585,2024-09-16T06:51:47,292000.0,cash,pending,Huyện JaneQuận
ord_703,user_312,07-10-2025 04:00:52,1445000.0,cash,completed,JaneHuyện 
ord_704,user_66,2024-08-24T13:45:15,292000.0,card,pending,JanePhường
ord_705,user_129,07-26-2025 01:24:09,1542000.0,card,completed,JanePhường
ord_706,user_697,2025-07-06T18:54:35,553000.0,cash,completed,JaneXã
ord_707,user_798,28/07/2024 03:46:58,845000.0,card,returned,JaneThị xã
ord_708,user_151,28/01/2025 15:31:50,1341000.0,momo,completed,Quận JohnXã
ord_709,user_258,2025-07-03T17:50:32,584000.0,cash,completed,Huyện JohnPhường
ord_710,user_685,2024-03-14T14:33:51,845000.0,momo,completed,JohnThành phố
ord_711,user_394,03-26-2025 01:12:02,1137000.0,vnpay,completed,JohnThành phố
ord_712,user_924,03-28-2024 18:16:19,584000.0,cash,cancelled,Thị xã JaneQuận
ord_713,user_810,30/11/2024 09:16:48,261000.0,cash,completed,JohnXã
ord_714,user_922,2025-06-18T12:33:06,584000.0,cash,completed,Thị xã JohnThành phố
ord_715,user_803,2024-08-09T19:05:11,522000.0,momo,completed,Quận JohnPhường
ord_716,user_997,2024-10-02T07:23:32,1106000.0,card,pending,JaneThị xã 
ord_717,user_386,2024-03-07T07:47:43,292000.0,card,completed,Thành phố JaneXã
ord_718,user_492,01-20-2025 23:48:18,261000.0,cash,cancelled,Thị xã JohnQuận
ord_719,user_610,03/01/2025 11:30:25,903000.0,cash,completed,JaneQuận
ord_720,user_832,2024-07-18T05:15:56,716000.0,momo,completed,Thành phố JaneThị xã
ord_721,user_682,2025-08-13T02:37:50,292000.0,vnpay,completed,Thành phố JohnThị xã
ord_722,user_760,2025-04-01T01:08:27,553000.0,vnpay,completed,Huyện JaneQuận
ord_723,user_933,07-22-2024 13:32:55,553000.0,vnpay,completed,JohnThị xã
ord_724,user_980,2024-03-24T08:45:25,584000.0,card,cancelled,Thị xã JohnPhường
ord_725,user_358,06-23-2025 00:34:38,876000.0,card,completed,JohnThị xã
ord_726,user_398,2025-02-23T00:26:25,892000.0,card,completed,JohnQuận
ord_727,user_384,2024-11-13T00:41:08,876000.0,cash,completed,JaneThành phố
ord_728,user_230,2025-05-27T21:28:51,584000.0,momo,completed,JaneQuận
ord_729,user_733,2025-06-06T19:02:51,261000.0,momo,completed,Quận JaneXã
ord_730,user_607,07-02-2024 22:58:53,814000.0,momo,completed,JohnThị xã 
ord_731,user_175,10-01-2024 07:43:52,261000.0,card,completed,JanePhường 
ord_732,user_816,02-14-2024 13:12:43,261000.0,momo,completed,JohnHuyện
ord_733,user_402,03-22-2025 04:13:57,1153000.0,momo,completed,JohnThành phố
ord_734,user_924,2025-02-28T00:51:05,817000.0,momo,pending,Thành phố JohnXã
ord_735,user_417,2024-09-24T16:55:00,292000.0,cash,completed,Quận JaneQuận
ord_736,user_1000,04-23-2024 12:31:56,522000.0,momo,completed,Thị xã JanePhường
ord_737,user_287,2024-07-15T10:23:37,631000.0,vnpay,completed,Thành phố JaneHuyện
ord_738,user_348,2024-11-29T07:06:09,261000.0,card,completed,Thị xã JohnQuận 
ord_739,user_764,05-04-2024 16:15:42,951000.0,cash,completed,Quận JohnThành phố 
ord_740,user_757,06-02-2024 14:09:51,261000.0,momo,completed,JaneQuận
ord_741,user_179,28/11/2024 21:35:30,261000.0,vnpay,completed,Thị xã JohnThị xã 
ord_742,user_46,2025-09-13T14:00:37,584000.0,momo,completed,JaneXã
ord_743,user_907,05-26-2025 18:37:22,261000.0,momo,completed,JaneThị xã
ord_744,user_178,07-06-2024 00:02:06,892000.0,momo,completed,JohnHuyện
ord_745,user_516,12-30-2024 16:12:10,1184000.0,card,pending,Thành phố JaneThị xã
ord_746,user_910,02-10-2025 17:26:35,292000.0,card,returned,Thành phố JanePhường
ord_747,user_262,11/07/2024 08:13:28,261000.0,vnpay,completed,JaneQuận 
ord_748,user_206,2024-09-10T09:24:14,845000.0,vnpay,completed,Thị xã JohnThành phố
ord_749,user_830,09/08/2025 14:36:35,876000.0,card,completed,Thành phố JaneThành phố
ord_750,user_94,07-27-2024 12:02:12,631000.0,momo,completed,JohnThành phố
ord_751,user_300,21/11/2024 18:12:04,584000.0,vnpay,completed,JohnQuận 
ord_752,user_290,04-27-2025 14:55:11,522000.0,momo,completed,Thị xã JohnPhường
ord_753,user_39,04/08/2025 13:04:48,292000.0,card,completed,JanePhường 
ord_754,user_700,01/01/2025 16:23:32,261000.0,vnpay,completed,JaneXã 
ord_755,user_591,10/06/2025 05:39:03,553000.0,cash,completed,JaneThành phố
ord_756,user_61,20/06/2024 18:27:10,584000.0,cash,pending,JohnXã
ord_757,user_364,2024-05-14T15:22:33,553000.0,cash,completed,JaneHuyện 
ord_758,user_604,2025-05-22T16:51:42,522000.0,momo,completed,Thành phố JohnPhường
ord_759,user_501,2024-01-27T15:09:46,1293000.0,cash,completed,Thị xã JaneThị xã
ord_760,user_303,10/01/2025 07:17:59,1075000.0,vnpay,returned,Thành phố JaneQuận 
ord_761,user_40,18/09/2025 11:42:49,173000.0,vnpay,completed,JohnQuận
ord_762,user_571,04/05/2024 20:54:04,292000.0,vnpay,completed,JohnPhường 
ord_763,user_933,03/08/2024 10:06:47,522000.0,cash,completed,Thị xã JanePhường
ord_764,user_324,09-09-2024 19:36:31,522000.0,momo,completed,JaneHuyện
ord_765,user_658,01-31-2025 18:46:06,261000.0,vnpay,completed,JanePhường
ord_766,user_862,08-15-2024 18:46:03,845000.0,momo,completed,JanePhường
ord_767,user_89,11/10/2024 12:20:32,292000.0,card,completed,JohnXã
ord_768,user_966,08/07/2025 23:03:53,584000.0,card,completed,Quận JaneThành phố
ord_769,user_913,24/07/2025 17:51:02,814000.0,vnpay,completed,Huyện JaneThị xã
ord_770,user_991,07-05-2024 17:17:00,814000.0,momo,completed,JaneQuận
ord_771,user_114,2024-04-28T01:24:25,783000.0,cash,completed,JaneQuận
ord_772,user_431,03-26-2025 13:10:12,584000.0,card,cancelled,JohnThị xã
ord_773,user_277,11-20-2024 06:56:46,1020000.0,vnpay,completed,Thị xã JohnHuyện
ord_774,user_152,04-12-2024 13:28:06,1001000.0,card,completed,JohnThị xã
ord_775,user_148,30/07/2025 19:15:13,261000.0,momo,completed,JaneQuận
ord_776,user_787,20/03/2025 14:17:34,522000.0,cash,completed,Thành phố JaneHuyện
ord_777,user_119,22/05/2025 15:57:48,1106000.0,card,completed,JohnQuận
ord_778,user_315,2024-11-27T10:18:11,584000.0,momo,completed,JohnHuyện
ord_779,user_215,2024-07-22T17:23:31,814000.0,vnpay,completed,JohnXã 
ord_780,user_188,04/07/2025 19:52:54,292000.0,vnpay,completed,JohnThị xã
ord_781,user_500,28/03/2025 04:27:18,876000.0,cash,completed,Thành phố JohnXã 
ord_782,user_22,05/10/2024 05:37:52,1646000.0,momo,completed,Quận JaneXã
ord_783,user_237,13/08/2024 20:20:37,78000.0,vnpay,completed,Quận JaneThành phố
ord_784,user_508,02-13-2025 15:58:35,709000.0,cash,completed,Quận JohnQuận
ord_785,user_140,2024-04-04T14:47:15,292000.0,vnpay,completed,Quận JaneXã
ord_786,user_900,03/03/2025 04:19:46,292000.0,vnpay,completed,Thị xã JanePhường
ord_787,user_259,13/01/2024 02:51:51,1476000.0,vnpay,completed,JaneQuận
ord_788,user_884,2025-03-23T20:07:25,845000.0,momo,completed,Thành phố JaneXã
ord_789,user_399,08/05/2025 03:29:18,876000.0,cash,completed,Huyện JohnHuyện
ord_790,user_310,2024-06-14T17:49:33,522000.0,momo,completed,Thành phố JaneThành phố 
ord_791,user_391,08/08/2024 09:35:33,553000.0,vnpay,completed,Thị xã JohnXã
ord_792,user_885,06/01/2025 23:48:01,631000.0,vnpay,cancelled,JohnThị xã
ord_793,user_928,10-10-2024 08:35:49,1323000.0,vnpay,completed,JohnThị xã
ord_794,user_685,2024-08-07T07:54:35,584000.0,cash,completed,Thành phố JaneQuận
ord_795,user_174,06-23-2024 19:03:30,232000.0,vnpay,completed,JohnThành phố
ord_796,user_17,2024-09-21T06:33:40,1075000.0,vnpay,cancelled,JaneHuyện
ord_797,user_687,08-05-2025 15:53:48,261000.0,card,completed,JohnQuận
ord_798,user_129,2024-06-02T16:14:25,553000.0,cash,completed,JohnThị xã
ord_799,user_173,2024-05-25T03:47:45,292000.0,momo,pending,Thị xã JaneThành phố
ord_800,user_805,05/05/2024 09:52:27,1398000.0,momo,completed,JohnHuyện
ord_801,user_76,06-30-2025 17:56:53,522000.0,cash,completed,JohnThị xã 
ord_802,user_572,02-01-2025 10:26:35,292000.0,cash,completed,Thành phố JohnThị xã
ord_803,user_775,2025-05-28T20:57:14,814000.0,cash,completed,Huyện JohnHuyện
ord_804,user_541,02-09-2025 08:55:21,876000.0,card,completed,JohnXã
ord_805,user_154,02-20-2025 10:25:53,1281000.0,cash,completed,Thị xã JaneQuận
ord_806,user_575,09-23-2025 23:15:20,261000.0,momo,pending,JaneQuận
ord_807,user_885,2024-03-08T14:03:07,261000.0,momo,completed,Huyện JaneHuyện
ord_808,user_809,28/07/2024 09:31:45,553000.0,cash,completed,JaneThị xã
ord_809,user_855,2025-07-11T11:44:45,78000.0,cash,completed,Thành phố JanePhường
ord_810,user_447,10-04-2024 19:36:19,876000.0,vnpay,completed,JohnHuyện
ord_811,user_193,2024-12-01T08:37:30,261000.0,,completed,Quận JanePhường
ord_812,user_591,2024-07-11T07:15:03,1093000.0,card,completed,JaneQuận
ord_813,user_897,03-06-2024 08:00:00,522000.0,card,completed,Thị xã JaneThị xã 
ord_814,user_602,03-29-2024 18:03:35,1106000.0,vnpay,completed,JohnHuyện
ord_815,user_661,18/09/2024 07:25:05,292000.0,vnpay,completed,Thành phố JohnThị xã 
ord_816,user_387,07-12-2025 19:04:48,292000.0,vnpay,completed,Thị xã JaneXã
ord_817,user_753,07-16-2025 18:01:41,814000.0,cash,completed,JaneThị xã
ord_818,user_232,04-17-2024 14:14:51,261000.0,vnpay,completed,JaneHuyện
ord_819,user_714,2024-06-09T02:55:12,876000.0,card,completed,Quận JohnThành phố
ord_820,user_173,03-05-2025 15:29:39,292000.0,cash,completed,JohnXã
ord_821,user_638,2025-08-07T13:35:58,292000.0,momo,completed,JanePhường
ord_822,user_416,17/01/2025 16:33:36,845000.0,momo,completed,Quận JohnPhường
ord_823,user_947,2024-05-31T19:58:36,522000.0,card,pending,Thị xã JaneXã
ord_824,user_882,02-13-2024 09:25:46,292000.0,vnpay,completed,JaneThị xã 
ord_825,user_257,07-28-2025 20:34:38,234000.0,vnpay,completed,Quận JohnThị xã
ord_826,user_842,06/02/2025 06:51:25,553000.0,momo,completed,JohnXã
ord_827,user_780,06/12/2024 17:20:21,1075000.0,vnpay,completed,Thị xã JaneQuận
ord_828,user_908,12/01/2025 03:58:39,814000.0,card,completed,Huyện JaneQuận
ord_829,user_312,24/06/2025 15:12:42,783000.0,vnpay,completed,JaneThị xã
ord_830,user_389,02/01/2024 02:00:19,292000.0,momo,pending,Huyện JaneThành phố 
ord_831,user_788,05-06-2025 21:48:04,845000.0,card,pending,Thị xã JohnThị xã
ord_832,user_119,2024-11-12T00:39:26,522000.0,cash,cancelled,JanePhường 
ord_833,user_7,2024-11-20T08:07:00,1367000.0,momo,completed,JaneHuyện 
ord_834,user_735,03-13-2025 11:27:33,1062000.0,card,completed,JohnThị xã
ord_835,user_168,08-27-2024 11:34:48,261000.0,card,completed,Thị xã JaneXã
ord_836,user_548,10-10-2024 04:50:32,553000.0,momo,completed,Quận JohnXã
ord_837,user_569,02/03/2025 04:43:17,522000.0,cash,completed,Thị xã JanePhường
ord_838,user_236,09-22-2024 04:59:55,662000.0,cash,completed,Huyện JohnPhường
ord_839,user_630,04/03/2024 04:14:11,584000.0,momo,pending,JohnQuận
ord_840,user_622,05-04-2024 09:52:15,553000.0,cash,completed,Thị xã JohnXã 
ord_841,user_373,16/06/2024 04:24:08,1717000.0,cash,completed,Thành phố JaneQuận
ord_842,user_941,18/06/2024 16:06:45,584000.0,cash,completed,JohnPhường 
ord_843,user_367,05-24-2024 05:52:14,787000.0,card,completed,Quận JohnXã 
ord_844,user_72,12-05-2024 09:17:51,261000.0,card,completed,Quận JohnHuyện
ord_845,user_232,08/09/2024 05:15:26,522000.0,cash,cancelled,JohnHuyện 
ord_846,user_625,2024-08-20T04:47:30,876000.0,card,completed,Quận JaneHuyện
ord_847,user_430,11-21-2024 07:07:16,631000.0,vnpay,completed,JaneHuyện
ord_848,user_137,2025-01-29T00:51:54,1075000.0,card,completed,JaneThị xã
ord_849,user_641,01-12-2025 10:40:04,261000.0,vnpay,completed,JohnHuyện 
ord_850,user_504,08-08-2025 04:17:22,845000.0,card,completed,JohnPhường
ord_851,user_307,06-24-2025 00:47:18,292000.0,card,completed,Quận JanePhường
ord_852,user_996,2024-09-18T21:29:14,584000.0,cash,completed,Huyện JohnQuận
ord_853,user_512,2025-05-22T22:04:49,553000.0,vnpay,completed,Thị xã JaneXã
ord_854,user_655,2025-07-16T03:27:35,584000.0,momo,completed,Thành phố JohnThị xã
ord_855,user_445,02/06/2025 11:40:16,553000.0,,completed,Thành phố JaneHuyện
ord_856,user_619,2024-09-29T02:05:03,261000.0,momo,completed,JaneHuyện 
ord_857,user_960,01-16-2024 02:00:45,292000.0,card,completed,Thành phố JohnThị xã
ord_858,user_860,02-23-2024 08:29:15,1137000.0,momo,completed,JohnPhường 
ord_859,user_10,26/09/2025 05:21:34,553000.0,vnpay,completed,Quận JohnThị xã
ord_860,user_154,28/10/2024 15:48:14,845000.0,cash,completed,Quận JaneHuyện
ord_861,user_601,2025-03-15T20:58:36,876000.0,vnpay,completed,Thị xã JohnXã
ord_862,user_335,07-31-2025 15:26:27,522000.0,cash,completed,JaneThành phố
ord_863,user_615,17/08/2025 05:21:28,584000.0,vnpay,completed,JohnXã
ord_864,user_639,2025-06-06T08:36:45,261000.0,card,completed,Thị xã JaneQuận
ord_865,user_369,17/11/2024 15:07:58,292000.0,vnpay,completed,JaneThành phố
ord_866,user_816,20/06/2025 21:49:27,522000.0,vnpay,completed,JohnHuyện 
ord_867,user_670,02/05/2024 05:20:01,1133000.0,momo,returned,JaneHuyện
ord_868,user_147,01-16-2025 01:30:40,1137000.0,momo,completed,Quận JanePhường
ord_869,user_558,2024-01-10T11:36:49,584000.0,cash,completed,Thị xã JanePhường
ord_870,user_854,2025-07-15T17:07:34,292000.0,card,completed,Huyện JanePhường
ord_871,user_739,21/02/2025 05:02:28,553000.0,cash,completed,JaneThị xã
ord_872,user_917,09-14-2025 21:23:52,1367000.0,cash,completed,Thị xã JohnQuận
ord_873,user_776,02/08/2024 06:48:54,584000.0,card,completed,Thành phố JaneQuận
ord_874,user_548,12/01/2025 18:02:35,553000.0,vnpay,completed,JohnThành phố
ord_875,user_585,10-11-2024 05:05:08,1398000.0,momo,returned,JaneHuyện
ord_876,user_470,05-24-2025 07:34:00,584000.0,card,completed,JanePhường
ord_877,user_712,04-29-2025 06:21:47,553000.0,momo,pending,JaneXã 
ord_878,user_858,2025-02-03T21:21:58,292000.0,vnpay,completed,JohnThị xã 
ord_879,user_312,03-15-2025 23:01:45,292000.0,card,pending,JaneThành phố
ord_880,user_48,02/07/2024 03:29:50,814000.0,cash,completed,JohnThành phố
ord_881,user_947,02/07/2024 05:08:29,845000.0,cash,completed,Huyện JaneThị xã
ord_882,user_537,2024-08-01T21:47:54,1367000.0,card,completed,Thị xã JohnQuận 
ord_883,user_113,12/10/2024 07:07:31,261000.0,cash,completed,Quận JohnHuyện
ord_884,user_795,26/04/2024 08:29:06,1309000.0,momo,completed,Thành phố JanePhường 
ord_885,user_963,27/07/2024 13:16:16,1602000.0,cash,completed,Thị xã JaneQuận
ord_886,user_764,2025-04-11T05:41:03,939000.0,vnpay,completed,Huyện JanePhường
ord_887,user_332,16/02/2025 20:34:44,814000.0,vnpay,completed,JohnPhường
ord_888,user_784,13/01/2025 19:21:53,261000.0,vnpay,completed,Huyện JaneQuận
ord_889,user_620,2024-06-11T23:50:25,292000.0,momo,completed,JohnThành phố
ord_890,user_348,2024-08-11T23:48:11,261000.0,card,completed,Thành phố JohnHuyện 
ord_891,user_577,2024-05-23T17:06:19,292000.0,momo,completed,JanePhường
ord_892,user_137,2024-08-13T14:24:33,261000.0,vnpay,completed,Thành phố JohnXã
ord_893,user_29,19/02/2025 21:34:00,292000.0,card,pending,JaneQuận
ord_894,user_714,14/01/2025 04:31:34,1215000.0,card,completed,JohnPhường 
ord_895,user_127,29/06/2024 21:17:16,876000.0,momo,completed,Huyện JanePhường
ord_896,user_551,03/05/2024 13:58:52,584000.0,momo,completed,Quận JaneThị xã
ord_897,user_811,05-27-2024 16:51:52,876000.0,cash,completed,JaneXã
ord_898,user_441,11-03-2024 10:21:40,292000.0,momo,pending,JohnPhường
ord_899,user_803,2025-01-24T02:43:03,292000.0,vnpay,completed,Quận JaneQuận
ord_900,user_385,10/06/2025 07:35:25,292000.0,card,completed,Quận JohnPhường
ord_901,user_668,19/04/2025 04:39:06,261000.0,cash,completed,JanePhường
ord_902,user_65,02-25-2024 20:48:49,292000.0,card,completed,JaneXã 
ord_903,user_940,2024-03-21T19:27:25,1075000.0,card,completed,Thị xã JohnXã
ord_904,user_642,07-31-2025 22:15:31,292000.0,vnpay,completed,Thành phố JaneHuyện
ord_905,user_812,02-17-2025 23:14:16,261000.0,cash,completed,JaneXã
ord_906,user_460,31/05/2025 06:25:57,814000.0,momo,completed,JaneThị xã
ord_907,user_789,2025-06-15T19:27:15,292000.0,momo,completed,JanePhường
ord_908,user_787,2024-08-02T17:39:26,261000.0,cash,completed,JanePhường
ord_909,user_682,2024-01-22T23:17:00,292000.0,cash,completed,Thành phố JohnThành phố
ord_910,user_360,09-09-2024 23:00:36,814000.0,cash,completed,Quận JohnThành phố
ord_911,user_295,23/03/2025 01:06:29,292000.0,momo,completed,JanePhường
ord_912,user_323,22/02/2024 00:01:00,1340000.0,card,completed,JaneThành phố 
ord_913,user_599,2025-06-26T02:45:50,292000.0,card,completed,Quận JohnXã
ord_914,user_41,28/03/2025 04:31:57,814000.0,momo,completed,Huyện JohnXã 
ord_915,user_170,07-04-2024 14:45:43,292000.0,momo,completed,Thị xã JohnQuận
ord_916,user_273,08/05/2025 21:16:07,553000.0,vnpay,completed,Quận JohnThị xã
ord_917,user_907,2024-06-27T01:13:36,814000.0,card,completed,JaneXã
ord_918,user_601,2024-01-08T12:29:01,553000.0,cash,completed,Quận JohnHuyện
ord_919,user_328,18/02/2025 23:56:29,1106000.0,card,completed,JohnQuận
ord_920,user_486,10-19-2024 20:48:34,261000.0,cash,completed,JaneThị xã
ord_921,user_537,2025-05-07T23:36:53,292000.0,,completed,JohnQuận
ord_922,user_653,07-06-2024 07:27:23,584000.0,momo,completed,Quận JaneHuyện
ord_923,user_475,2024-03-09T01:51:46,584000.0,momo,completed,JaneXã
ord_924,user_627,20/06/2025 19:59:16,584000.0,vnpay,completed,Huyện JohnHuyện
ord_925,user_335,03/04/2025 02:09:52,553000.0,cash,completed,Thị xã JaneXã
ord_926,user_938,30/10/2024 16:55:20,892000.0,card,returned,JaneThành phố
ord_927,user_280,10-15-2024 03:12:19,1398000.0,card,completed,Huyện JaneHuyện
ord_928,user_211,24/04/2025 02:10:42,1137000.0,card,completed,Quận JaneThị xã
ord_929,user_368,15/11/2024 08:36:15,261000.0,card,completed,JohnPhường
ord_930,user_168,03-06-2025 12:37:36,1001000.0,card,completed,Thành phố JohnThị xã
ord_931,user_726,04-28-2025 11:49:00,553000.0,card,completed,JaneThị xã
ord_932,user_228,01-26-2025 07:06:31,261000.0,card,completed,Thành phố JohnXã
ord_933,user_86,2024-06-15T04:17:02,584000.0,cash,completed,JohnXã
ord_934,user_872,2025-06-04T23:18:55,584000.0,vnpay,cancelled,Thị xã JaneQuận
ord_935,user_937,2024-12-12T17:38:26,553000.0,vnpay,pending,JaneQuận
ord_936,user_674,04-03-2025 14:53:13,783000.0,vnpay,completed,JaneHuyện
ord_937,user_455,07-06-2024 07:23:12,292000.0,cash,completed,JanePhường 
ord_938,user_674,04/07/2024 12:08:52,292000.0,momo,completed,Thị xã JohnXã
ord_939,user_21,25/01/2025 04:51:40,1215000.0,card,completed,JohnPhường
ord_940,user_131,2024-08-21T06:00:09,292000.0,momo,completed,Quận JohnHuyện
ord_941,user_592,09/04/2024 07:29:05,1106000.0,momo,completed,JaneXã
ord_942,user_174,08-02-2025 03:47:01,1367000.0,cash,completed,JanePhường
ord_943,user_984,2024-02-11T02:28:07,553000.0,momo,completed,JanePhường
ord_944,user_985,10-13-2024 17:23:17,2403000.0,vnpay,completed,JanePhường
ord_945,user_880,01-25-2025 13:08:44,292000.0,momo,completed,Huyện JaneThành phố
ord_946,user_790,07-14-2024 14:39:43,584000.0,cash,completed,Quận JaneXã
ord_947,user_745,10/05/2024 03:37:50,876000.0,card,completed,JaneHuyện
ord_948,user_763,2025-06-30T04:44:18,292000.0,cash,completed,Quận JaneQuận
ord_949,user_952,2024-05-20T14:50:05,175000.0,vnpay,pending,JaneQuận 
ord_950,user_11,2025-03-25T16:49:15,292000.0,momo,completed,JohnXã
ord_951,user_398,13/09/2024 15:52:22,584000.0,cash,completed,JohnThành phố
ord_952,user_325,03-21-2024 23:45:20,1075000.0,cash,completed,JohnThị xã
ord_953,user_923,2025-07-06T03:20:17,292000.0,cash,completed,Thị xã JanePhường 
ord_954,user_334,03-16-2025 02:07:34,292000.0,card,completed,Thành phố JohnHuyện 
ord_955,user_680,2025-09-25T01:10:43,600000.0,momo,completed,JanePhường
ord_956,user_974,2024-07-11T08:11:35,522000.0,vnpay,completed,Huyện JohnThị xã
ord_957,user_19,2025-09-13T21:26:28,261000.0,vnpay,completed,Thị xã JaneHuyện 
ord_958,user_510,25/03/2024 06:52:08,448000.0,cash,completed,Quận JaneHuyện 
ord_959,user_995,16/12/2024 18:02:25,522000.0,momo,completed,Quận JohnQuận
ord_960,user_262,15/05/2025 02:13:28,600000.0,momo,pending,Thị xã JaneThành phố
ord_961,user_75,04-13-2025 19:08:07,1367000.0,momo,completed,JohnThành phố
ord_962,user_533,04-17-2024 03:54:39,783000.0,momo,pending,JaneThị xã 
ord_963,user_382,08-19-2025 20:40:04,553000.0,vnpay,completed,Thành phố JohnHuyện
ord_964,user_107,2024-06-14T20:41:52,292000.0,momo,completed,JohnHuyện
ord_965,user_719,2025-04-14T11:53:20,1106000.0,card,completed,Quận JaneThành phố
ord_966,user_905,13/01/2025 11:34:50,553000.0,momo,completed,JaneHuyện
ord_967,user_760,2025-07-29T01:19:27,553000.0,momo,completed,JanePhường
ord_968,user_664,2024-11-04T03:25:44,292000.0,momo,cancelled,Huyện JohnThị xã
ord_969,user_881,10-17-2024 03:32:45,292000.0,card,completed,Thị xã JohnHuyện
ord_970,user_445,02-28-2024 17:30:03,553000.0,card,completed,JohnThành phố 
ord_971,user_171,16/08/2025 22:58:27,292000.0,card,completed,JohnHuyện
ord_972,user_907,03-25-2024 23:45:38,292000.0,cash,pending,Quận JohnThành phố
ord_973,user_555,05-23-2024 17:42:18,814000.0,vnpay,completed,JohnQuận
ord_974,user_893,05-23-2024 22:58:40,292000.0,vnpay,pending,JohnThị xã
ord_975,user_862,2025-02-08T19:46:34,261000.0,momo,completed,JaneThành phố 
ord_976,user_826,2025-05-17T22:29:17,292000.0,momo,returned,Quận JaneHuyện
ord_977,user_448,06-23-2024 18:01:32,845000.0,card,completed,JohnHuyện
ord_978,user_624,25/07/2025 07:25:23,845000.0,card,completed,Thành phố JohnThành phố
ord_979,user_140,08/01/2024 01:42:18,1398000.0,card,returned,Thành phố JohnPhường
ord_980,user_334,11-18-2024 16:35:37,584000.0,momo,completed,Quận JohnQuận
ord_981,user_283,23/02/2024 09:01:52,292000.0,vnpay,pending,Huyện JohnPhường 
ord_982,user_517,06-25-2025 10:05:57,522000.0,cash,completed,Thành phố JohnXã
ord_983,user_871,05-25-2025 23:15:06,553000.0,momo,completed,Huyện JohnThành phố 
ord_984,user_13,02/10/2024 10:19:24,261000.0,momo,completed,JaneThành phố
ord_985,user_570,01-31-2025 15:34:59,1106000.0,cash,completed,JohnThành phố
ord_986,user_539,25/06/2025 14:17:49,662000.0,card,completed,JanePhường 
ord_987,user_683,08/03/2025 18:21:09,553000.0,cash,completed,JaneQuận 
ord_988,user_895,25/08/2024 14:21:32,522000.0,momo,completed,JohnHuyện
ord_989,user_145,2024-09-03T09:14:40,292000.0,momo,completed,JohnThành phố
ord_990,user_510,24/06/2024 01:27:23,348000.0,momo,completed,JohnThị xã
ord_991,user_493,09/02/2025 18:42:04,941000.0,cash,completed,JaneXã
ord_992,user_473,09-25-2024 07:46:15,553000.0,card,cancelled,Quận JaneXã
ord_993,user_705,20/10/2024 21:00:53,814000.0,card,completed,Quận JohnXã 
ord_994,user_296,07/01/2025 01:35:28,261000.0,card,completed,Quận JaneThị xã
ord_995,user_227,2025-06-23T08:15:49,728000.0,cash,returned,Thành phố JaneThành phố
ord_996,user_202,08-20-2024 22:07:12,261000.0,momo,completed,Huyện JaneHuyện
ord_997,user_94,2025-04-02T19:08:24,292000.0,card,completed,Thành phố JanePhường
ord_998,user_176,15/06/2025 23:49:55,553000.0,vnpay,completed,Huyện JohnPhường
